,id,text
6014,1.2514455783676682e+18,"@Uber_Support I endure digestive  issues that I have gone to an Emergency Room for and god forbid I have to visit one in this pandemic after consuming dangerous chicken.

The refund I was given is a slap to my face.

My health was put at risk!"
6032,1.2514457991306732e+18,@Uber_Support 0671466276 is my phone number without country code + 27
6038,1.2514458959688212e+18,"@UberEats @NRAEF Many deliveries companies are helping they are drivers out there. Take a lot, zulzi nd many more are there still helping their drivers out there during this lock down but uber don't care about any of that"
6047,1.251446025262375e+18,"@Uber_Support 

TFL has extended the PHV licenses and MOT by 6 months.

Mine expires end of April but you are refusing to accept the email from TFL or update the account so Ill be unable to drive putting me out of work. Support is doing nothing!

https://t.co/SPrlaz6lEF"
6052,1.2514460776786534e+18,@Uber_Support Please help uber support to send me BV letter to deliver essential goods
6083,1.251446545611993e+18,"RT @AtlantaB8Team: #UberChronicles ? Took an uber to the park, driver kept giving me the eye so I started stroking ??‍♂️. He asked me what…"
6085,1.2514465559675126e+18,"@Uber_Support @aajtak @ABPNews @ZeeNewsSports @Uber_India @ArvindKejriwal @GautamGambhir @PMOIndia 
I am uber cab driver,According to ubercarefund option inwhich uber app,""i am not eligible for any help""
But my financially condition is not good
NEED 4 FINANCIALLY HELP IN LOCKDOWN"
6091,1.2514466540095775e+18,"RT @MrDeanRob: @Uber_Support 

TFL has extended the PHV licenses and MOT by 6 months.

Mine expires end of April but you are refusing to ac…"
6098,1.2514466788858184e+18,"@Uber_Support hello when creating modifiers through the menu maker potal an error occurs- 
Couldn’t save changes. Please try again.
MenuUUID: ebd91218-f9cc-4074-9ad7-a183a843b91c
this has been happerning for many weeks are you aware of this problem? is there a fix?"
6102,1.251446766618067e+18,"@Uber_Support If I have to spend the entire weekend vomiting my guts out due to food poisoning,what happens then?"
6106,1.2514467941788467e+18,After three hrs of illegal pause @Uber_Sydney @Uber @Uber_Support @Uber_Australia thieveries discriminated platform is dispatching another $6.13 fare from a rider whomeas suppose to be off platform! @abcnews @smh @SBSNews @TWUAus https://t.co/51PoLpHeNH
6127,1.2514469937943183e+18,RT @UberFacts: Wholesome Things Happening in the World Right Now https://t.co/MbjJyHvxZL
6134,1.251447138850087e+18,"RT @TarunGu27706691: @Uber_Support @aajtak @ABPNews @ZeeNewsSports @Uber_India @ArvindKejriwal @GautamGambhir @PMOIndia 
I am uber cab driv…"
6147,1.251447316122239e+18,"RT @garygorton2: @Uber_Support hello when creating modifiers through the menu maker potal an error occurs- 
Couldn’t save changes. Please t…"
6155,1.2514474030535393e+18,"As soon as the average dropped below $2/hr @Uber_Sydney @Uber @Uber_Australia @Uber_Support thieveries discriminated platform dispatched another $6.13 trip, endorsing discriminated algorithms restricting requests! @smh @abcnews @SBSNews @TWUAus https://t.co/TiIwgyDaZT"
6166,1.2514474808494817e+18,RT @blalshaikh: After three hrs of illegal pause @Uber_Sydney @Uber @Uber_Support @Uber_Australia thieveries discriminated platform is disp…
6193,1.251447819296215e+18,@Uber_Support amoskatsande648@gmail.com and phone number is 0671466276
6198,1.2514478802184806e+18,@Uber_Support I would happy give you a 8th chance to provide customer service but I would like to be assured that I am going to be dealing with one person and I would like that person to not be another customer service rep that that isn't trained properly. Is that something you can guarantee?
6213,1.2514479631231754e+18,RT @UberFacts: Take a Look at These Funny ‘Your Music Saved Me’ Memes https://t.co/0pW2Ynqnyp
6216,1.2514480171499766e+18,"@UberEats Uber eats is busy helping everyone but what about ur 3rd partner who are the delivery guys. Wat did u do to help them? Nothing, they are suffering, some can't afford the rent since no job no pay. The only sms they can send for help is wat is ur experience since u started wit them"
6227,1.251448155599786e+18,"RT @AtlantaB8Team: #UberChronicles ? Took an uber to the park, driver kept giving me the eye so I started stroking ??‍♂️. He asked me what…"
6229,1.251448175598211e+18,"@UberEats Many deliveries companies are helping they are drivers out there. Take a lot, zulzi nd many more are there still helping their drivers out there during this lock down but uber don't care about any of that"
6250,1.25144840391936e+18,"RT @AtlantaB8Team: #UberChronicles ? Took an uber to the park, driver kept giving me the eye so I started stroking ??‍♂️. He asked me what…"
6258,1.2514484499098255e+18,"Hungry? Get £15 off your first Uber Eats order of £20 first order Use this consistently working code at checkout:  
eats-9fw4r4' 
https://t.co/DQJTJUPBUJ #Birmingham #westmidlands #london #wales #Scotland #coronavirus #covidー19uk  #nhs #NHSNightingale #ubereatspromouk"
6276,1.2514486735584625e+18,@cannonball579 @Uber Because they need you to call them out on everything to get the basic services that a company with their capital should provide. They don't train their staff at all. I wish you the best of luck getting any help from Uber.
6278,1.2514487599612232e+18,RT @UberFacts: 10 Ways Life Could Be Different If Marriage Was a Renewable Contract https://t.co/pklqhx7sIt
6283,1.2514488299599094e+18,"@UberEats @NRAEF Many deliveries companies are helping they are drivers out there in SA. Take a lot, zulzi nd many more are there still helping their drivers out there during this lock down but uber don't care about any of that."
6284,1.25144883590323e+18,@Uber_Support I sent a DM with details. It looks like the order was now cancelled. Very disappointing after waiting over an hour.
6302,1.2514490796301025e+18,"@UberEats @NRAEF Uber eats is busy helping everyone but what about ur 3rd partner who are the delivery guys. Wat did u do to help them? Nothing, they are suffering, some can't afford the rent since no job no pay. The only sms they can send for help is wat is ur experience since u started wit them"
6309,1.2514491720473969e+18,"RT @AtlantaB8Team: #UberChronicles ? Took an uber to the park, driver kept giving me the eye so I started stroking ??‍♂️. He asked me what…"
6334,1.251449403845591e+18,"@Uber_Support You have made this open ended promise before and it got me nowhere, all I am asking is for a real customer service rep and for them to deal with me from start to finish"
6345,1.2514494909738967e+18,"@Uber @FeedingAmerica Uber eats is busy helping everyone but what about ur 3rd partner who are the delivery guys. Wat did u do to help them? Nothing, they are suffering, some can't afford the rent since no job no pay. The only sms they can send for help is wat is ur experience since u started wit them"
6349,1.2514495326526956e+18,@Uber_Support Still not working
6357,1.2514495849765724e+18,"@Uber @FeedingAmerica Many deliveries companies are helping they are drivers out there in SA. Take a lot, zulzi nd many more are there still helping their drivers out there during this lock down but uber don't care about any of that"
6371,1.2514497936221102e+18,@nicoemoe @_drivers_united Absolutely spot on @nicoemoe your work and the work of so many is invaluable.  I too think the time for California playing patty cake with @Uber and misclassifying friends has been long overdue to end. @CAgovernor @GavinNewsom we represent a huge constituency please help NOW!!!
6391,1.251450159768187e+18,"@Uber_Support I am happy to give Uber another chance but you have to be professional about it and deal with it start to finish. And finish does not happened when you guys deem the problem to be solved even when it's not, the finish is when the problem is actually solved."
6394,1.2514501745656463e+18,"@Uber_Support I have responded.

I do not want any games played with me.

 I am extremely infuriated that my health was put at risk like this."
6413,1.251450520381907e+18,#Kindnesschampion @Uber driver #TammyRivera is GREAT? When she found out #medicalstaff @MethodistHlth were hungry she sprung into action raising money and delivering food to feed the INCREDIBLE #COVID19 fighting staff? Yay Tammy? @Yahoo #thereisgood❤️https://t.co/3ET8QlBWj1
6414,1.2514505232298516e+18,Uber inflated their prices. During coronavirus ? @Uber
6440,1.2514509652213473e+18,Hey @UberEats @Uber_Support @Uber there’s a tiny bit of London left out of the city limits on your map. You’re losing lots of business during this time. Any chance of expansion? It’s been years https://t.co/Tr06h9h4YA
6441,1.2514509877573878e+18,RT @XACTIC_Valor: Hey @UberEats @Uber_Support @Uber there’s a tiny bit of London left out of the city limits on your map. You’re losing lot…
6451,1.2514510976355983e+18,"RT @FAIRImmigration: In recent years, @Uber has used foreign workers instead of Americans. When this situation passes and companies rehire,…"
6468,1.2514513053291315e+18,@CubesGinger @weneedsafertaxi @russafc @The_LCDC @Uber And how tf you have established that he works for Uber mr simpleton? Have you been isolating for too long ?
6489,1.251451488456622e+18,@Uber_Support May explain to me what is DM
6503,1.25145161159723e+18,RT @UberFacts: Servers Reveal the Craziest Orders They’ve Ever Dealt With https://t.co/G1zKqAWfaX
6504,1.2514516252454666e+18,@CubesGinger @weneedsafertaxi @russafc @The_LCDC @Uber It’s like me assuming that Vito drivers are peasants?
6528,1.2514518919234642e+18,RT @UberSlutMother: I cannot wait for this #QuarantineLife to end and I can get back to being an #uber driving slut #hotwife... would you r…
6547,1.2514521390643569e+18,RT @vikas_murali: The audacity of @Olacabs and @Uber to repeatedly ask me to donate to help their drivers when their drivers ALWAYS complai…
6548,1.251452145573888e+18,@Uber_Support I filled it out even though it was a food delivery dude. You need to have protocols or don't offer a service that can make ppl sick. Poor ppl who got their food are unsuspecting of their gross delivery person.
6577,1.2514525712791306e+18,@thesailorsgirl @Uber ??oh my god how awful.
6602,1.251452887986774e+18,@Uber_India Simply collected from everyone not giving to any uber driver partner
6635,1.2514534345715712e+18,@Uber_India Why i have not received till know ?‍♂️?‍♂️?‍♂️?‍♂️?‍♂️ i cont understand
6673,1.251453941339943e+18,"RT @february_31st: Hi @Uber, you’re a $70 billion company. I am (currently) an unemployed audio engineer. Stop asking me to support your dr…"
6676,1.2514539707254374e+18,@nsmelton42 @DoorDash @Uber I drive for both GrubHub and doordash and my GrubHub orders always pay way more
6678,1.2514539870369096e+18,"RT @BanuMathi888: A- She does NOT know the #Uber driver has a camera
B- She does know and loves to #tease
Comments welcome https://t.co/OWL…"
6691,1.2514541750886973e+18,RT @UberFacts: Servers Reveal the Craziest Orders They’ve Ever Dealt With https://t.co/G1zKqAWfaX
6738,1.2514547283215442e+18,RT @UberFacts: Servers Reveal the Craziest Orders They’ve Ever Dealt With https://t.co/G1zKqAWfaX
6762,1.251455001622438e+18,"RT @FAIRImmigration: In recent years, @Uber has used foreign workers instead of Americans. When this situation passes and companies rehire,…"
6772,1.2514551246203535e+18,RT @CraigWSmalleyEA: I believe they have @cpapracadvisor @Uber @lyft @IRSnews #tax #TaxPros https://t.co/Xk7F2h5HTd
6834,1.2521741051237007e+18,@cornelosigwe I really want to see @innosonvehicles and @Uber partnership in Nigeria
6844,1.252174414457852e+18,@UberINSupport @Uber_India can one contribute for the drivers using Uber cash in the wallet
6847,1.2521765307903672e+18,"RT @CommonWealthMag: ""It’s time to end @Uber’s free ride"" say @sharblock and @FirestoneMike. “It’s time for Massachusetts to require these…"
6851,1.2521766705234452e+18,"@emilmichael @pmarca @Uber well, it matters what you are building. if you havent been building basics, the wheels come off the fancy  apps soon. all of us made that mistake. lets admit it."
6861,1.2521768462983373e+18,@Uber why are you expecting public to help your drivers. Its solely your responsibility to take care of them. Do you share your profit with Public when you charge 3x 4x in the critical situations!? https://t.co/3yUJPo098o
6870,1.252176978859311e+18,"@Uber have come up with #UberCare . You can help the drivers by donating here ?
https://t.co/pT0Pqapun9"
6872,1.2521770639031992e+18,#Uber and Lyft: Blockbuster companies or Blockbuster Video? | Business - The Breeze https://t.co/cS5qbW8okN #ridesharing #lyft #rideshare https://t.co/hiim3yDxGA
6876,1.252177156714705e+18,"ATTENTION HEALTHCARE WORKERS: 

Starting today, D.C. healthcare workers at the 13 hospitals that are part of the DC Hospital Association will be eligible for free @Uber rides, according to a press release from the rideshare company. 

https://t.co/V67Gm2JkR3
#FrontLineHeroes https://t.co/3iZnXEfRS2"
6880,1.2521774863828787e+18,RT @UberFacts: Nice and Wholesome Things That Should Put You in a Good Mood https://t.co/CutAaGl66e
6885,1.252177626191536e+18,"RT @FrankCNBC: #Uber is testing 2 new services to make up for falling revenues in ridehailing &amp; food delivery.
Uber Direct is for retailers…"
6890,1.2521777680555581e+18,"An uber-luxurious lifestyle with the lot of amenities awaits you at Vivansaa Balsaam .

https://t.co/dBKbtoTbLW

#uber #luxuriouse #lifestyle #modern #amenities
#Vivansaabalsaam #home #bestflats #specioushomes #luxurioushouse #banglore https://t.co/RXe1vSNO2S"
6891,1.2521777778323988e+18,"@Uber_Support No thanks, got my refund and I won't be using your service again until you implement a way to see if there are active drivers in local area, I'm done waiting an hour to be told I won't be eating tonight. Fix the app please"
6892,1.2521777794220933e+18,RT @iclei_oceania: First 3 Australian councils @cityofmelbourne @YarraCouncil @cityportphillip to sign MoUs with @Uber for new #ebike shari…
6894,1.2521778078007542e+18,RT @UberFacts: Dogs Display Awesome “Barkour” Abilities as They Run and Jump for a Ball Hanging in a Tree https://t.co/4S2qZr0Zut
6896,1.2521792337928192e+18,RT @UberFacts: Dogs Display Awesome “Barkour” Abilities as They Run and Jump for a Ball Hanging in a Tree https://t.co/4S2qZr0Zut
6899,1.252179384246702e+18,@Uber_Support hi why has my combo photo for signing up in buffalo ny hasn't been approved. I uploaded both the I'd cards and proof of insurance and wasn't approved I am ready to drive for you.
6901,1.252179406409343e+18,RT @JamesEWashingt9: @Uber_Support hi why has my combo photo for signing up in buffalo ny hasn't been approved. I uploaded both the I'd car…
6902,1.2521794082882232e+18,RT @JamesEWashingt9: @Uber_Support hi why has my combo photo for signing up in buffalo ny hasn't been approved. I uploaded both the I'd car…
6904,1.2521794611448955e+18,@stevebiddle @winegeeknz @kfcnz #uber May be happy to provide a vehicle service
6912,1.2521796726554214e+18,RT @UberFacts: Dogs Display Awesome “Barkour” Abilities as They Run and Jump for a Ball Hanging in a Tree https://t.co/4S2qZr0Zut
6937,1.2521802257499013e+18,@Uber_Support Hi @UberUK . I’ve filled your form several times over the last weeks and si didn’t get any answer. I tried to update my email address and since then my account doesn’t work. Can you give some support. Thanks
6945,1.2521804256839762e+18,RT @Prycox: @Uber_Support Hi @UberUK . I’ve filled your form several times over the last weeks and si didn’t get any answer. I tried to upd…
6949,1.2521804874282435e+18,".@Uber Ties Up With @medlifecare For Delivering Medicines In 5 Cities

#covid19lockdown 

https://t.co/KCvnZAtnt4"
6956,1.2521808286265876e+18,@Uber_Support Worst company ever don’t even have one support member
6957,1.2521808651210179e+18,@Uber eats have suspended my account due to me rightfully raising issues when I've had a item missing  (it's happened ~4 times). Ridiculous  uber policy penalising the customer who gets two serves of bad customer service!
6960,1.2521809439405752e+18,"RT @AtlantaB8Team: #UberChronicles 🔥 Took an uber to the park, driver kept giving me the eye so I started stroking 🤷🏽‍♂️. He asked me what…"
6962,1.2521809687959757e+18,@Uber_Support  Hi All of those who was wrongly charged or delivered wrong food ....let’s start trending them as #ubereatscheats
6968,1.2521810782589788e+18,RT @parvez_20052000: @Uber_Support  Hi All of those who was wrongly charged or delivered wrong food ....let’s start trending them as #ubere…
6972,1.2521811004971213e+18,"@Uber_Support Literally the worst company with 0 support on customers problem, never gonna use the app#worst company"
7008,1.2521818056812503e+18,@Uber_Support @Pimmvg Lucky you they are thugs #ubereatscheats
7055,1.2521827565509427e+18,"@Uber_Support I want my money returned
Because my order was canceled and I did not receive it ."
7058,1.2521827894509527e+18,"We were trying to guess what ad this was on TV. Gotta say, pretty impressed with this @Uber https://t.co/nK3MF9Uv2B"
7070,1.2521830616111186e+18,"RT @ksan110: @Uber_Support I want my money returned
Because my order was canceled and I did not receive it ."
7075,1.2521831133604454e+18,"@UberEats @pepsi Hello and good day, I'm an uber driver. My driver account was hacked by someone claiming to link me to a vehicle on 18 April 2020. I gave them my codes and later I realized I can't log into my driver app and my email has been changed.  Please help me"
7085,1.252183292687913e+18,@wellingtondiner 2/2 I tried to contact @Uber customer service only to learn that you can not speake to a person let alone a manager to express my frustration.   From that day forward I spoke with my wallet and became a @lyft customer and have many chats about my @Uber experience.    Use @lyft
7086,1.252183292968919e+18,"@Uber &amp; other private hire’s should be accountable for these drivers death. @MayorofLondon @TfLTPH @10DowningStreet 

https://t.co/hF3v0kFH18 https://t.co/NskxIrrVC7"
7090,1.252183349755609e+18,"@Uber Hello and good day, I'm an uber driver. My driver account was hacked by someone claiming to link me to a vehicle on 18 April . I gave them my codes and later I realized I can't log into my driver app and my email has been changed. I can't contact support. Please help me"
7102,1.2521835704051835e+18,@UberIndia https://t.co/dZz1Olf5OS @PiyushGoyalOffc On its app Uber says it has collected 27 crores for helping its drivers but articles in media show not many drivers getting any aid in India. Indian public should be wary of making donations to Uber https://t.co/Eb5XDBZY4Y
7117,1.2521838233386803e+18,@UberUKsupport I have found the credit in the app - it applies at checkout on Uber but not Ubereats. I’m reluctant to order anything without confirmation that the credits will apply - because if it doesn’t work you’ll just give me credits rather than a cash refund
7123,1.2521839129877135e+18,"Just went zero to Karen when i stepped into my @Uber and my driver wasnt wearing a mask. 

#sorrynotsorry"
7131,1.2521840859816264e+18,"Hey @Uber_India , About those notifications you’ve been sending asking people to pay your drivers during COVID-19, how much have you spent for them? And aren’t you a ‘unicorn’ valued at several billions? Why do you need to funds from individuals like me?"
7142,1.252184251543556e+18,"How I spent the last 96 hours designing to be interviewed for a dream job. @Uber @DesigningUber

https://t.co/EnvnQedtIE
I would be honored to receive feedback and answer your questions!"
7172,1.2521846717288694e+18,RT @BernieSanders: .@Uber drivers have the right to unemployment benefits. Uber must provide their wage data to state labor departments so…
7176,1.252184803648168e+18,How long does @Uber @Uber_Support takes to reply the query? Must I always have to tweet for my query to be actioned???
7179,1.2521848256724787e+18,RT @ThatoMalau: How long does @Uber @Uber_Support takes to reply the query? Must I always have to tweet for my query to be actioned???
7192,1.2521850280977408e+18,"@NoelParrish4 @Uber_Support Well when talking to a liberal everyone knows that is what you jerkoffs are into, common knowledge really, do some research Pedo'... 🤣"
7199,1.2521851383704248e+18,government. We ask you to consider us as well as you did with Mini bus Taxis cos we also play a crictical role to our community and economy at large. Please advise what majors have been taken to assist e-hailing services.Looking forward to your response. @MbalulaFikile @Uber_RSA
7210,1.252185325994115e+18,@ThatoMalau @Uber @Uber_Support they take a long time and never respond beyond a canned email that doesnt respond to the specific concern
7212,1.2521853623252214e+18,"@Uber Since the Pandemic, I have had  issues with @uber, credit card being charged, money not being taken from Uber Cash, being charged 3x’s for one ride, Ride Pass not being honored! I’ve had to contact @uber just about every time I used Uber! What’s going on"
7222,1.2521854785618166e+18,"hey @Uber_India, @amazonIN, @myntra, @dominos_india, @NetflixIndia, @hotstartweets and @oyorooms haaaaaaaave you met @getsimpl"
7231,1.252185589316612e+18,"hey @Uber_India, @amazonIN, @myntra, @dominos_india, @NetflixIndia, @hotstartweets and @oyorooms haaaaaaaave you met @getsimpl?  #KeepItSimpl"
7257,1.252185864261841e+18,RT @UberFacts: Dogs Display Awesome “Barkour” Abilities as They Run and Jump for a Ball Hanging in a Tree https://t.co/4S2qZr0Zut
7284,1.2521862540594135e+18,"RT @AtlantaB8Team: #UberChronicles 🔥 Took an uber to the park, driver kept giving me the eye so I started stroking 🤷🏽‍♂️. He asked me what…"
7305,1.2521865101636157e+18,Cold Rock delivered home #uber #ubereats https://t.co/KTeXwBOugI #coldrock #latenighticecream #latenight #chocolate #love #today #food #icecream #summer #eating #party #cookies #cream #romance #dessert #music #video #foodie https://t.co/t0GWXP99Tn
7333,1.252187090206503e+18,"RT @edelscott: @UberEats Order food last night on Uber eats courier turns up on a 🛴 scooter.. puts scooter on its side and guess what ..
Fo…"
7350,1.2521873538814894e+18,RT @BernieSanders: .@Uber drivers have the right to unemployment benefits. Uber must provide their wage data to state labor departments so…
7359,1.25218759282253e+18,RT @UberFacts: Funeral Directors Recall the Weirdest Outfit They’ve Seen Someone Buried In https://t.co/H2F4JFVnJs
7387,1.252188205115478e+18,"@Uber_Support hi 

I am trying to add promo APRDINNER to my Uber account which email address is Sanafarooq998@gmail.com
Please help"
7388,1.252188227047428e+18,"RT @asif_m_3: @Uber_Support hi 

I am trying to add promo APRDINNER to my Uber account which email address is Sanafarooq998@gmail.com
Pleas…"
7393,1.2521883055019377e+18,RT @UberFacts: Funeral Directors Recall the Weirdest Outfit They’ve Seen Someone Buried In https://t.co/H2F4JFVnJs
7412,1.2521886372923105e+18,RT @UberFacts: Funeral Directors Recall the Weirdest Outfit They’ve Seen Someone Buried In https://t.co/H2F4JFVnJs
7420,1.25218873185289e+18,"@Uber_Support Ihave been trying to get paternity leave premium for 7 months now, and don't understand why you say we are covered. You ""Uber"" should make your insurance premium more accessible,  your app it's not intuitive.  When I'm trying to send all my baby papers their not upl"
7421,1.252188753801732e+18,"RT @KilderyRonny: @Uber_Support Ihave been trying to get paternity leave premium for 7 months now, and don't understand why you say we are…"
7422,1.2521887954260173e+18,@UgwunnaEjikem He has lost it. Someone has advised him to go buy Toyota Corolla after #CoronavirusLockdown and start @Uber
7466,1.2532863210004152e+18,"RT @Poiintless11: @Uber_Support YOU'RE STILL CLOSING MY TICKETS WITHOUT HELPING, GET A GRIP ON YOUR DAMN STAFF OR FIRE THEM."
7467,1.253286372569428e+18,"@Uber 
While working in my full time office job I also drive for platforms like @boltapp and others but want to show gratitude to @uber who don't only help NHS but also drivers with Financial Assistance Scheme. @boltapp after assessment declines the assistance. Drive with @uber"
7484,1.253286741848531e+18,"RT @Connect_IFAT: We Fear Dying of Hunger
Before Being Killed By Corona

#28DaysLater of Lockdown NO help from @Olacabs and @Uber_India 

#…"
7492,1.253286955456041e+18,@_davecooley @MilesMcBain @TimSalabim3 @robinlovelace @Uber .gif /.mp4
7494,1.2532869767002358e+18,RT @GirlCode_za: @Uber_Tanzania country manager Teddy talking about her journey and how she ended up in the tech space. 💃💃💃 #GirlsinICT #Gi…
7497,1.2532870440775516e+18,"RT @UberFacts: Dachshund Puppy Is so Happy That His Humans Are Home, He Sprained His Tail https://t.co/bPUw4bMfhV"
7498,1.253287062779945e+18,RT @GirlCode_za: @Uber_Tanzania country manager Teddy talking about her journey and how she ended up in the tech space. 💃💃💃 #GirlsinICT #Gi…
7503,1.2532871288443822e+18,"RT @Anthony23Bryant: @Jeremy_Hunt @Uber Is this the self same Jeremy Hunt?

Maybe he was looking for a little help along with his mortgage…"
7512,1.2532874266316308e+18,"RT @FAIRImmigration: In recent years, @Uber has used foreign workers instead of Americans. When this situation passes and companies rehire,…"
7526,1.2533137750228582e+18,RT @jamiedemaria: A great partnership with @Uber helps us address #socialdeterminants for your chronic disease management programs at @Pack…
7531,1.2533138792890737e+18,"@Uber screwed me yesterday! The GPS in my driver's car was screwing up. She picked me up on time though her GPS said she did not. I was overcharged by close to 3 dollars on my trip. Burns me up having to pay extra for THEIR screw ups! Not my driver's fault, though!"
7533,1.2533139437639311e+18,"RT @travisconsidine: .@Uber donating $50,000 in rides for human trafficking and domestic violence victims as needed in #Houston. #MoveWhatM…"
7539,1.2533140575845212e+18,@WhiteHouse @realDonaldTrump #Uber will be upset out this! They are getting rid of Dedicated employees in favor of Foreign workers !
7541,1.2533141134737859e+18,@Uber_KSA @Ashwag_alQ Check dm please
7542,1.2533141309010002e+18,@RosieeAndJim @ShieldVoC @Uber_Support Wow! That's expensive for a £8.69 meal you are being charged £4.49 almost 50% delivery charge. I wouldn't ever order from @UberEats if their charges are so high.
7553,1.2533143785160458e+18,@uber_m3 Looks right to me
7555,1.25331439036919e+18,"🔊 Now Carlos L. Moctezuma (@lopezmoctezuma) and Juan Carlos Rodríguez (@Uber_MEX) will talk about the #casestudy of @BBVA and @Uber. 🚙
Keep reading 🤓👇 #WFTR2020"
7556,1.2533143994247004e+18,RT @JKelesy: @Uber_Support is there a way to drive if I share my vehicle insurance with my mom but only her name is on the card?
7561,1.2533145494799483e+18,@RosieeAndJim @ShieldVoC @Uber_Support Wow! That's expensive for a £15 meal you are being charged £4.49 almost 30% delivery charge. I wouldn't ever order from @UberEats if their charges are so high.
7564,1.2533146667400806e+18,"@UberINSupport @Uber_India sir, due to lockdown extension I have ran out of money with no source of income due to lockdown. I had been very patient and waiting for your generous support."
7576,1.2533149735661445e+18,@TOIMumbai @Uber_India Will you help UberMoto drivers #ludhiana
7588,1.2533152059305124e+18,"@TOIMumbai @Uber_India Uber disburses and grants to 55,000 drivers from the Uber Care Driver Fund,  but most of Drivers are not eligible for"" Uber Care Driver Fund"", Drivers everywhere are off the roads. since lock down Covid-19 pandemic so @Uber_India what is the criteria to eligible."
7603,1.253315559904641e+18,@Uber_Support I want to speak to your security team because the way you're handling this whole situation I don't trust you with my personal information so I want to go about figuring out who charged my card and finding out exactly how you're storing my information
7612,1.253315716373082e+18,RT @UberFacts: Things You Should Know If You Get Into a Car Accident With Your Dog https://t.co/BLao8wNHuj
7634,1.253316120712487e+18,@Uber When are you guys going to start offering customer support?
7640,1.2533162097868145e+18,"RT @AmChamUganda: @SilverKayondo : @Uber is among the top 100 tax payers in Uganda which is commendable.
There is need for a wider discussi…"
7648,1.2533162903931249e+18,@Uber how do I get in contact with your fraud department?
7652,1.2533164056523817e+18,@TOIMumbai @Uber_India Iam uber driver com owner iam not received your help please help
7653,1.2533164182564536e+18,"Many thanks to our panelists for the day: Cezanne Maherali, @SilverKayondo and Julius Torach for sharing.
Many thanks to @Uber and all that joined the discussion
@MoICT_Ug @ortus
#4IR #GrowBusinessUG https://t.co/tKdyX7cFCE"
7667,1.2533166507886223e+18,"👉 Juan Carlos Rodríguez, Head of Payments Latin America of @uber: ""60% of drivers have a debit card and only 4% have a credit card, wich means 40% don't have any financial product"". #WFTR2020 @Uber_MEX"
7677,1.2533169759519375e+18,"@Uber_Support I was missing a soft drink and a Big King XL combo meal. I received a refund for the drink but did not receive refund for the combo meal. I tried reporting it again but I only get emails saying ""it appears we've already refunded you $3.31"". The meal was almost $10"
7678,1.253317004213117e+18,"Uber Gift Card Giveaway Code Generator

#Uber 

#Uberfreegiftcard #Ubergiveawaygiftcard #WorldBookDay
https://t.co/9PgzDLlbM0"
7687,1.2533172603804385e+18,RT @aarontupaz: Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! 😊  Download the App ► https://t.co/x2Sl…
7689,1.2533172851436012e+18,@Uber_Support why is @UberEats and a company called stearlin trying to put me at risk during this covid 19 please ???
7693,1.2533174105616302e+18,". 🔴 @lopezmoctezuma, Head of New Business Models at @bbva is submitting the amazing #casestudy with Juan Carlos Rodriguez from @Uber_MEX, right now at the #WFTR2020 powered by @Capgemini

Follow this #thread by @BBVAAPIMarket to hear from the latest news 👇🏼👇🏼👇🏼 https://t.co/WAKeaiRmN7"
7706,1.2533176056135475e+18,RT @hashbrownz8: @Uber_Support my account is deactivated but you haven’t sent my tax documents. I have had someone reach out to me but give…
7710,1.2533177507407135e+18,@Uber Are you guys providing any free rides to Philadelphia healhcare workers?
7712,1.2533177900790948e+18,"📢 ""So that's why we spotted the context and it was one of the motivations to start looking to @BBVAAPIMarket . We wanted to bring opportunities to this group of people"" - Juan Carlos Rodríguez (@Uber_MEX)"
7713,1.2533178681516646e+18,"Ramadan will start tomorrow.  
Chicken 7 will be open until 8pm.  Take-out and UBER EATS will be accepted until 9 pm.
There is Masjid Akihabara in front of Chicken7.  

#Ramadan 
#HALALfood
#Masjid Akihabara 
#Take out  
#UberEats
#Chicken"
7719,1.25331798833109e+18,Thank you @AmChamUganda @MoICT_Ug &amp; @uber_uganda for today’s insight on the #futureofwork after #COVID19UG https://t.co/Lie4BJfbsk
7726,1.2533181394688205e+18,Have you tried @Uber yet? Get your first ride FREE by signing up with my code here: https://t.co/4wNQk5NLwK ..
7727,1.2533181505417175e+18,"""I know where the car has been and who has been in it."" Germophobes shun the sharing economy.
https://t.co/apwwwR43xY  #cars #economics #CoronavirusPandemic  #germs #germophobia #carsharing #ridesharing #ridehailing #uber #Lyft"
7730,1.25331821109896e+18,RT @sultansuliz: Thank you @AmChamUganda @MoICT_Ug &amp; @uber_uganda for today’s insight on the #futureofwork after #COVID19UG https://t.co/Li…
7741,1.2533186300806062e+18,@TOIMumbai @Uber_India Comedy 🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️
7747,1.2533186739277947e+18,@star_vishal @promzzz Ola and uber are allowing emergency rides like to hospital. @Olacabs @Uber_India Can you confirm pls.
7762,1.2533190383247278e+18,@irfan_np @star_vishal @Olacabs @Uber_India Yes I've been getting notifications from ola. Don't have uber so no idea
7764,1.2533190565239562e+18,"@Worldnews_____ @GunnetteP @vinnylotti @Uber @Pontifex @FBI @ga_dps Tell me more about this https://t.co/DeK13rGE68

Is this what you were referring to? https://t.co/lZ8f582w0p

 https://t.co/1JdHhXPEJh https://t.co/DrajiY3Z4K"
