,id,text
21216,1.2515503245460357e+18,@jamesjujuoliver @UberFacts Underrated tweet
22823,1.2515507399708672e+18,Tengo el mismo problema @Uber_MEX ¿Qué se hace en este caso? El link para descargarlas no sirve.
29171,1.2515523647645737e+18,Lemat Ethiopian Restaurant open for pickup and delivery everyday from from 5-8:00 pm#tolofood #grubhub#ubereats#doo… https://t.co/tkKtcuhV1v
10445,1.251627438444077e+18,"Double me up.
#UBEREATS4LIFE!"
11084,1.2516275962505175e+18,So it’s a sign... @UberEats isn’t working for me right now. 😥
22939,1.251917211263832e+18,#Uber or taxis get people working
23775,1.251917440029651e+18,#uberdriver needs work shut subways
28815,1.2519187460771144e+18,#uberdriver not sub way
4358,1.2521478153436283e+18,Hey @UberEats why was $23.95 taken out of my account when my order was $19.85 with tip and free delivery?
16903,1.2521609427644457e+18,@UberFacts Oh 🌚
24741,1.2521775556012892e+18,@UberFacts @jr__5632 @SavannahRaine19
29567,1.252183292687913e+18,@wellingtondiner 2/2 I tried to contact @Uber customer service only to learn that you can not speake to a person le… https://t.co/evBYvMpb9Q
3306,1.2521873186492252e+18,@UberFacts People really don’t read the rules do they? Lol
2490,1.252239616003969e+18,@UberEats @Uber_Support this is absolutely insane. I got disgusting cold food and uber eats refuses to refund me. https://t.co/gyT2UnIiK1
11601,1.2522425300932035e+18,@Uber_Support Already have. I can provide multiple more screenshots. I got food I'm allergic to and uber eats refus… https://t.co/p0deJ9Gos7
26743,1.2522472279485645e+18,"TO: The CEO of #UBER, Dara Khosrowshahi, and the CEO of #Lyft, Logan Green 
UBER &amp; Lyft: Protect your drivers in th… https://t.co/7jUNFtn9Rc"
28455,1.2522477288743035e+18,.@Uber_Support you guys are advertising free rides for health care workers but I’ve been trying to reach out on the… https://t.co/xLcqVxz02m
31,1.252248219645612e+18,@UberFacts https://t.co/VMKPLacw1V
3207,1.2522492115356017e+18,"TO: The CEO of @Uber, Dara Khosrowshahi, and the CEO of @lyft , Logan Green

#Uber and #Lyft must protect their dri… https://t.co/gY2bWz1OJT"
17811,1.252253462978605e+18,.@Uber_Support I’ve sent a message your way. Looking forward to hearing from you
25572,1.25225563863117e+18,"this nutelllaaaa pizzzaaaa has been a hit, anytime of the day 🤩🇮🇹😋#nutella #orderonline #pickupwindow #ubereats… https://t.co/su76vxhXy6"
9365,1.252259462703911e+18,@Uber_Support I recently got charged for the ride pass on 4 consecutive charges the same day in April. I signed up… https://t.co/GMJheQ9dRQ
28378,1.2522647581092332e+18,@walden4pa53 @LokiHigh @BrontosaurusBu1 @FAIRImmigration @Uber Probably knows that'll definitely lead to a month su… https://t.co/noDCwpdbbk
3136,1.2522660291300966e+18,@UberFacts This such a lie
19283,1.2522703754691133e+18,@UberFacts Huh.  Just like a lot of people.
9140,1.2522756782565294e+18,It baffles me whenever I hear people say @zoom_us is easy to use. Many platforms eg @google_meet &amp; @uberconference… https://t.co/lmYVcibrQv
17390,1.2522782078537564e+18,Hungry? Get $7 off your first @UberEats order. Terms apply. Use my code at checkout: eats-clarences624ue   https://t.co/Kw3cM2czTE
27941,1.2522812580901396e+18,When I tell you these @UberEats drivers are trippin....
16834,1.2523393979132027e+18,.@Uber I’ve contacted both @Uber_Support and talked to countless people on the app client. No one has been able to… https://t.co/7BuAraaoRt
8382,1.252351241377575e+18,@uberbutch Peaked
24934,1.2523553968926351e+18,@UberSteve @iowahawkblog 305 health care workers were furloughed from our local hospital today.
29143,1.2523689559995474e+18,"@tuff_challenger @UberFacts Ok and again. Who are the media watch dogs? Who are the owners of studios, networks and… https://t.co/NYO18sqqmF"
29901,1.2523691514751222e+18,@UberEats @Uber_Support I’m officially done. I’ve given you chance after chance and each time there is an issue. To… https://t.co/ihilkIQFWT
7106,1.2523710045270467e+18,@UberFacts Good to know
3476,1.252566416575746e+18,@jahova33604 still working doing CASH #uber #ubereats #doordash DM Tag for pickup #727 #813 #goodmorning… https://t.co/xQYOzBGcjY
4042,1.252566796328145e+18,@uberskier Hahahaha
12822,1.2525718054343803e+18,@VolcomNutts @UberFacts You got this
14896,1.2525728317135708e+18,@uberjosephB Was this subcontract work related or w-2 work?
18140,1.2525745657057608e+18,@Quanmack36 @UberFacts Had to take my like back 😂
18432,1.252574708110971e+18,@sammmdipalma @UberFacts And you’re a troll that spends her day calling strangers names. Who needs to get a life?
28044,1.252579490368303e+18,"Hamilton County, TN still has no date set for opening restaurants. 
@UberEats #OrderLocalChattanooga #COVID19
WTVC:… https://t.co/yK6iKcwo51"
5128,1.252583403137925e+18,@UberFacts Yet another reason I don’t like that bastard
9083,1.2525850606136607e+18,"So here is the finally tally of my @Uber &amp; @UberEats tips for last week, April, 13th-20th. 50% = $181.41 and I am a… https://t.co/k4Li6iIwbC"
16652,1.2525881300095631e+18,@baby_ruz @UberEats_mex den la cara cobardes @UberEats_mex  que vergüenza
24422,1.2525911851448074e+18,Just sobbed at an @Uber commercial. So that’s how today is going to go.
10245,1.2525969140649492e+18,Weekday Lunch Specials. 12pm to 3pm #delivery #pickup #doordash #ubereats #grubhub #postmates #periperichicken @ Th… https://t.co/DGvyVLo4QP
14625,1.2525983899734098e+18,@Uber_Support I think I got an refund though the help in the app it’s just frustrating to not be able to get my order I’m hungry.
17623,1.25259936298897e+18,Tired of #QuaratineLife #homecooking #routine #thai some #takeout https://t.co/9X89y695Qv @UberEats… https://t.co/wPih2SbwF4
28683,1.2526068865428234e+18,"Can you help our local community by matching my donations from my @UberEats tips last week? 5%, 20%, 50%, 100%, or… https://t.co/ZOdfXPZjt2"
2372,1.252617031238615e+18,@Uber_Support My account has been “Temporarily Disabled” for Uber Eats. Customer Service line is closed for the tim… https://t.co/k6RTZBz0Ig
6644,1.252626760174203e+18,@ubergaybogota Uffff que rica verga 😍😍😍
18533,1.252635787138601e+18,@Uber_Support I will. Thanks 😊
22224,1.2526367759372739e+18,@UberFacts HOLY HELL OTHERWISE KNOWN AS MY DAILY QUARANTINE PLANS
22760,1.2526369125750784e+18,“Welcome to @WatchMojo and for today’s list we’ll be looking at the top ten @Uber rides you won’t believe.” https://t.co/cMbqSQp7Fv
29031,1.2526385602656788e+18,@Uber one of your drivers encouraging people to shoot nyc nurses in the head. https://t.co/Y6nzMCUwyd
29504,1.252638683167101e+18,@Uber_Support I would like to say thanks to uber because during the coranavirus crisis uber is the only one company… https://t.co/SK76fXin0o
3038,1.2526396397157622e+18,@Quanmack36 @UberFacts Idk what better driver means? No accidents? Lol
11294,1.2526418048112927e+18,@Quanmack36 @UberFacts More skilled at what tho? 😂 following rules?
11713,1.2526419110236529e+18,@uber_macintosh ABC7 in LA working on this story can you DM me?
13164,1.2526423014380257e+18,@Uber_Blogger @MichaelFinley He sure did by playing baseball day in and day out in heat and riding on buses from town to town.
13553,1.2526424071804682e+18,@Quanmack36 @UberFacts I'm a skilled driver 🙄 lol
14489,1.2526426590821622e+18,@iRicanSinSation @UberEats Why you keep ordering it 😂😂
20681,1.252644248152875e+18,"@iRicanSinSation @UberEats Ohokayyyy , i miss you❤️"
1679,1.2526471532492923e+18,"We’re open for delivery orders on @UberEats! New users, receive $10 off your first order when you use our promo cod… https://t.co/LmZYJorYMT"
12819,1.252664062036652e+18,Gotta love it when I never got my delivery ordered but @UberEats charged me anyways!
19982,1.2526659228270182e+18,Omg. Just got such a craving for some vegan chicken wings😩Haven’t seen Everlasting Life on @UberEats lately but let me go search.
20721,1.2526661227485307e+18,@Ubercapper Great
20907,1.2526661758190756e+18,"@UberFacts Ag based society. People worked hard, physically demanding jobs."
20997,1.2526661991183565e+18,@Ubercapper Wonderful
16798,1.25270347339896e+18,"@hyx_general @Uberholic @nerdivistt @beeola007 @KemiOlunloyo The more you reply, the more you lose. Let Nnamdi do a… https://t.co/a7Vw78yYHF"
21457,1.2527142372663992e+18,"@UberEats hey! I had a voucher I got from @AIRMILES , entered it into my account and when I ordered dinner for toni… https://t.co/kdxOJqISqw"
28363,1.252716014762066e+18,You people are seriously a piece of work ... how about @Uber relief guide ... we dont work for them we work for you… https://t.co/7ZhDkJdYB4
4150,1.252717503798743e+18,🚛💞🍩ur Most Popular Flavor FREE with $10 Purchase @UberEats ALL Week 🍩🥳 #ATXdeals #AustinDelivery #AustinFoodTrucks… https://t.co/PN7t9PrZq7
6256,1.252718053630128e+18,@UberKryptonian @Knuckle_HeadTV People mistake semi auto for full auto... it pisses me off... semi auto is one shot… https://t.co/cqhwevA4M8
13029,1.2527198269776445e+18,@willperkins58 @UberKryptonian Then you have a certain stamp to get WHICH IS VERY HARD.
13113,1.252719850335744e+18,@thecfaktor @zoom_us @google_meet * Notifications (@uberconference pings all recipients when a meeting is about to… https://t.co/i3AotDwbcv
73,1.2527509213370573e+18,"@UberFacts I guess I'm in the 45% minority, because I didn't yawn."
1554,1.2527512769049027e+18,"@Ubercapper Absolutely. What athlete doesn't want to win a championship?
I wouldn't know personally, but I imagine… https://t.co/bHd8Yl0ab5"
15501,1.252768226662142e+18,@a_sillypoint @BritDaddySays @UberFacts https://t.co/n6KSsibGKi
21717,1.252769606692823e+18,@UberFacts Stop it
24363,1.2527701943988552e+18,"With all that said, I have to think it’s the merchants, not @doordash, @UberEats, and @GrubHub that are at fault. I… https://t.co/NHjkgnc2Zr"
26940,1.2527707840718684e+18,@BritDaddySays @a_sillypoint @UberFacts https://t.co/c12BTo5JcF
11418,1.252877338888401e+18,"“I just wanna keep it real baby”
#Uber #RoddyRicch  #FeedTheStreets"
11828,1.2528777714092892e+18,"@ubersoft Skip the fight, go straight to the debriefing?  :)"
16266,1.252884960983126e+18,@katie_ruche @BrianFox1978 @Uber @UberEats @Uber_Support Is this so damn visible when you grab it out of a box and… https://t.co/ek5za9WUnA
17432,1.2528863688977818e+18,"Day 9, A doctor behind enemy lines #Uber #covid19 hermetically sealed back seats. https://t.co/pQk90WZY1C"
19948,1.2532871705022833e+18,"Did someone order #Beer?! We’re now on #UberEats for curbside pick up + delivery 📲⠀ 

We wanted to make it easier f… https://t.co/XPuKIlLUUH"
13461,1.2533176792109998e+18,"@UberEats is a lifesaver because instead of going out to buy a cake for my mom's birthday, I can just order it onli… https://t.co/dFiCeTxylQ"
22433,1.2533383479817912e+18,@UberFacts This explains why I’m soooo sick constantly?   I get it all cause I don’t get any at all 💯!!!
24720,1.253339036292223e+18,@UberFacts 🤯
29895,1.2533406260844585e+18,@HAILRyzin @UberFacts That’s why I’m dying alone
10359,1.2533435332489748e+18,@JeffAlerman @MattPateri @_citraputri_ @UberFacts More or less abortions considered too.... Lotta folks can’t see m… https://t.co/rHdAkTLih9
13788,1.2533444309517394e+18,Enjoy a healthy smoothie or bowl today!  Open 9-6! Near The Forum next to #QT or get delivered #ubereats #postmates… https://t.co/JGcrgVfjFQ
18208,1.2533455633843896e+18,@UberKryptonian @moxie_27 The Flaming C
29220,1.253348392929026e+18,@UberEats https://t.co/VLQVQYYItJ
2565,1.2533492565612954e+18,@UberEats removing free delivery from locals and hiding delivery fees until checkout is a shame
6251,1.2533501988663132e+18,#balisrestaurant tu mejor opción para comer PERNIL CON YUCA ven o te la llevamos 978-725-0101 #ubereats #grubhub… https://t.co/yLq6cfXqyy
18694,1.2533533573784986e+18,Open from 11-8 today for to-go barbecue!! #curbside #delivery #ubereats #grubhub #postmates #eatlocal #drinklocal https://t.co/EWR8uNDKwG
20680,1.2533538702538424e+18,"Prime rib night! Hurry they sell fast! Juicy, cooked to order with 2 sides!   $18
#drivethru #curbside #ubereats… https://t.co/kqoNb0riMS"
22848,1.2533544062271816e+18,@UberEats getting requiring you to spend 30 for no delivery fee. Pathetic money sucking organization
25408,1.2533550544149422e+18,@UberEats  So when your delivery guy  gets your order and says he dropped it off but doesnt &amp; just takes our money… https://t.co/4OwXg0z7m9
28190,1.2533556911940936e+18,"@melmermaid_ A package delivered to my old place so I to @Uber to pick it up. My car back, the guy was playing some… https://t.co/ntFtbXiClq"
374,1.2533561557720433e+18,@ChipotleTweets it’s cool that you have an app but it sucks that it never works and I have to use #UberEats to order https://t.co/u2ooaZCRjS
13188,1.2533593646200668e+18,@UberFacts And giving head starts at the front of the mouth and ends at the back of the throat.
18325,1.2533609856556442e+18,#crummiebeats #yummy #wtfisthis #froggy #maskoff #number1buffet #lol #allyoucaneat #5dowwa #ubereats #beats… https://t.co/sSvQ1lA7wR
2211,1.253364713368572e+18,@castrodomus @DoorDash @UberEats @TijuanaFlats Tijuana flats will make it right if you tell them. I’ve had issues b… https://t.co/Y93uR5AzZx
27540,1.2533709751120445e+18,#crummiebeats #mcflurry #ubereats #whosgoingtocleanthisup #tantrum #lol #doordash #aka #strangerswithcandy #beats… https://t.co/NB0AQ4I47r
1935,1.2533720479940362e+18,"@UberEats Natalia in the chat wasn’t very helpful, so I’ll try you on Twitter. Can you tell me why I was clearly ch… https://t.co/wqQQVn7Lis"
9584,1.2533739640947098e+18,@Zaxbys I am in a @UberEats @DoorDash dead spot and need some zax ASAP HALLPPPP
9869,1.25337403957128e+18,"We will here at Old Man Pub from today to Sunday from 11-8. Now on #Grubhub and #UberEats

Get some O.C. Fried Chic… https://t.co/q2Zbi2X00w"
13383,1.2533749162521108e+18,"Shit Getting Real 😩🤦🏾‍♂️
#grubhub #postmates 
#doordash #ubereats @ Chicago, Illinois https://t.co/iOqYFRkb6b"
14961,1.2533753116448932e+18,it’s a @UberEats every meal kind of day...
25914,1.2533780460627067e+18,Yall are so low to have surging prices during times like these @Uber
26224,1.2533781188212572e+18,"All that Coconut 🥥🌴😍
Gizzada #Ubereats #grubhub 

#montclair #franklinlakes #teanecknj #williampatersonuniversity… https://t.co/meVNtquX90"
3739,1.2533799546807624e+18,@UberEats Still waiting to be clear to start delivering. Can you check my status?
4102,1.253380049572696e+18,@Uber @Uber_Support one of my good friends whom Also was one of your drivers passed away due to the 🦠 virus. Are yo… https://t.co/xA31GOE0ud
5391,1.2533803729744486e+18,@Uber_Support I got an email from you about a new option where I can request a driver pick up and drop off items fo… https://t.co/bGv9mhBkR1
20550,1.2534242683663729e+18,@DriversAmerican @futurewardino @tak_twitt @UberDriver4Yang @UberEats @Postmates @DoorDash Yep because they were ne… https://t.co/pQdTdirhZb
3637,1.2534487463834132e+18,@ubercheesecake @BazTheSpaz @teamspooky I saw that one on smash gg last night too I was gonna sign up for that one… https://t.co/JvSAfank1X
4667,1.2534489892459684e+18,"GO CHECK OUT OUR LOCATION FOR PICKUP . OR ORDER YOUR FOOD TODAY !! VIA #UBEREATS #Grubhub #DOORSASH 
 
If you’re 21… https://t.co/JUYwPsl9ey"
7826,1.2534497337644564e+18,@uber_gianna happy bday gi❤️❤️❤️
9850,1.2534501997599089e+18,@Luna_Systems_ @marcelemoran @UberEats @Postmates @DriveMaven @Bolt_Bikes Would love more details on @bolt_bikes!
10282,1.2534503112614666e+18,"@KoffeeBrown22 @JerzDevl2000 @sergioaved @UBERTRUTH2 @NYC_TMODA So what if it all crumbles, this is CAPITALISM. You… https://t.co/3X3hcU8pMj"
11360,1.2534980993071677e+18,No one order from @UberEats because you’re gonna be waiting an extra 20 min for someone to RIDE THEIR BIKE TO YOU
12091,1.253498208245842e+18,I’m done with my rant but for real fuck you @UberEats if I was famous I’d reck you guys hahahahaha
17952,1.253524146673406e+18,"@UberEats is over charging on their delivery fees $3.99-$7.99, the service fees are outrageous A $10.00 meal is $19… https://t.co/4GurNEOgxi"
9553,1.2536056922351493e+18,#poopinpals #jacksonsfoodstores #uberdriver #uberlife #lyftdriver #lyftlife #pdx #portland #keepportlandweird https://t.co/b7cx0Br5JL
10216,1.253752627520815e+18,I put an order in with uber @UberEats at 1230. Theyre now saying i have to wait till 2pm for my food. Why tf i gott… https://t.co/uD2cNSCgyt
12594,1.2537532150840484e+18,@AlieeVasquez @UberEats I was gunna can le my order and do it on doordash but i dont wanna loose 15$ my meal was 20… https://t.co/znTvg74oqW
12943,1.2537533038984274e+18,@AlieeVasquez @UberEats And its 130 and a deiver hasnt even picked up my order YET!!
16101,1.2537540769294828e+18,"Instead of being punitive - I know, it goes against type, but try - how about giving @UberEats (or whomever) tax br… https://t.co/KDCyxHnXS7"
20181,1.2537550628006748e+18,@UberFacts @RyRyLalonde3
21484,1.2537553777803223e+18,Fuck @UberEats. Sue them for redlining.
25205,1.2537562965677711e+18,This bullshit i dont understand why I'm having this much trouble trying to update my phone number Ron my @Uber acco… https://t.co/FhW09BoTxG
17213,1.2537617481774244e+18,@bricknbones @UberEats @DoorDash @Favor He'll yea!! Giddy Up Chow Hounds😋👌🤳
18690,1.2537621029862564e+18,@UberTimmeh Round is a shape and a great one at that! You are perfect the way you are. Tell them to take a flying fuck at a rolling donut!
19278,1.2537622589050962e+18,@Uber_Support can y'all responsd to my dm please I'm getting no help and really need it
23517,1.253763295024046e+18,@UberEats Hola buenas tardes: ¿ A qué número telefónico puedo llamar para solicitar su apoyo? Resulta que hicieron… https://t.co/2elyzLinAM
24395,1.2537635148894659e+18,"Salad
- Sashimi salad

You can order to-go by phone or use delivery apps: #Doordash, #Postmates, #Ubereats, #Caviar… https://t.co/samkELt0Nf"
5538,1.2537662431795405e+18,@UberFacts i always knew i was special 😇
15222,1.2537686596732436e+18,@DriversAmerican @NTXProDriver @nyctaxinews @JerzDevl2000 @GalinaKaminker @UBERTRUTH2 @NYCDriversunite @NYC_TMODA Y… https://t.co/zbneg0tKIr
19148,1.2537696726815744e+18,@DriversAmerican @NTXProDriver @nyctaxinews @JerzDevl2000 @GalinaKaminker @UBERTRUTH2 @NYCDriversunite @NYC_TMODA M… https://t.co/etp5yw3993
21992,1.2537704370891284e+18,@UberFacts Not yet but if our president has his way perhaps soon🤷🏼‍♀️😳 https://t.co/oKMQGo7TcD
25506,1.253771382082736e+18,@DriversAmerican @Ajay19621209 @C_A_Lott @ReggieVaitz @nyctaxinews @JerzDevl2000 @GalinaKaminker @UBERTRUTH2… https://t.co/SwxUibzCPQ
1932,1.253773056192983e+18,@Ubercapper @chipunk71 @DRFLivingston @RichardMigliore @craigb1818 @TimeformUSfigs @HorseRaceSite @Racingwithbruno… https://t.co/mFtokzKtPJ
4223,1.253773629269082e+18,@JerzDevl2000 @DriversAmerican @NTXProDriver @nyctaxinews @GalinaKaminker @UBERTRUTH2 @NYCDriversunite @NYC_TMODA T… https://t.co/7OCWcZWsJm
25366,1.2537790586781e+18,En #LaPazBCS un repartidor de #UberEats ha divulgado este video en Facebook https://t.co/fbCVCeM7t8 cuidado al pedir en #UberEats
26263,1.253779305437356e+18,"Si les toca en sus pedidos, ya saben que es mejor cancelar. #UberEats https://t.co/h7ep3AMcr8"
21041,1.2537856854982533e+18,"physicians - lesson learned, never tell @uber driver what you really do for work, wouldn’t shut up about his theory… https://t.co/oUWz0ac2sv"
28247,1.2537875243019018e+18,@MattHaneySF @UberEats Hey @MattHaneySF you need to take it down a notch. I believe you forget @Uber is a company i… https://t.co/X98uo3PyCf
29310,1.253787794461393e+18,"@holdmyale @UberAbdul @davidmullin18 @Mullinziato 
I propose this game via zoom parties."
4823,1.2537892007232717e+18,@MattHaneySF @UberEats @Uber @Twitter It’s not a professional way to get things done. Does no one any good.
5044,1.2537892537351168e+18,"@stevenmcclurg @jespow @UberEats @MattHaneySF As a treasure island resident, they could just charge us more on deli… https://t.co/4CxfHkMOlv"
10854,1.2537907023512494e+18,@MattHaneySF @UberEats @Uber @Twitter Take it offline. Your job is to also help them too to get to something that m… https://t.co/dMVk6Lerf7
14297,1.2537915213227786e+18,Como que resolve problemas do @UberEats sendo q esse povo não responde em canto nenhuuum? 😌
17414,1.2537922854745907e+18,"0.97 (at @Shell_us in South Haven, MI w/ @uberpoppabear) https://t.co/Y2pjaSvMKb"
27412,1.2537948460845998e+18,@DriversAmerican @JerzDevl2000 @NTXProDriver @nyctaxinews @GalinaKaminker @UBERTRUTH2 @NYCDriversunite @NYC_TMODA W… https://t.co/YJB3wVJHBW
1336,1.2537958698387825e+18,@Johnuous @UberFacts Even when I try to crop I still get told I ain’t good enough 😂
1505,1.2537959155315302e+18,@DriversAmerican @NTXProDriver @nyctaxinews @JerzDevl2000 @GalinaKaminker @UBERTRUTH2 @NYCDriversunite @NYC_TMODA H… https://t.co/3lFpPVzb2O
5154,1.2537968390543278e+18,@UberEats my order has been stuck on preparing for over one hour?
16725,1.2537998161333494e+18,@Uber @lyft @CNBC @WSJ @cnni @kron4news @KTVU @dkhos @NewYorkTimes_es Uber/Lyft should have helped their Drivers by… https://t.co/GeCXFIur9L
2720,1.2538038461465108e+18,The big dank brews keep on rolling in!!! Don’t miss out on the Humulus Insani Imp IPA from @uberbrew Get the weeken… https://t.co/ncvMbq41Bw
12610,1.2538065535488942e+18,@UberFacts https://t.co/2KP8gzBY9z
13604,1.2538067958538322e+18,@Ubercapper Karyn Czar is not in the room today but she did submit it in written form. If the Governor doesn’t answ… https://t.co/wE1QrL6wQJ
14238,1.2538069605305958e+18,#uberchattanooga #ChattanoogaStrong #Chattanooga #chattanoogatornado #COVID19 #StayHome
17053,1.2538076566005146e+18,@cheesetrader1 @MattHaneySF @UberEats Let’s get rid of farm subsidies while we’re at it ammirite?!?
20019,1.2538083787086643e+18,"Me: I’ve been waiting for my order for two hours now. @UberEats : Sorry, but the driver had to drop off 3 deliverie… https://t.co/uHlDVKb6dv"
28120,1.253810361515438e+18,@hellochieftain @TimothiousSmith @UberFrood @JamesGunn I KNEW it was gonna be a comic book movie!
3456,1.2538119206514852e+18,@MattHaneySF @UberEats Stop blaming the companies for poorly thought out policies.
12727,1.2538142605238477e+18,@butilovememore @foodora_ca @UberEats Got a notification an hour ago from Uber eats about $0 delivery fee. Where did you hear that??
21812,1.253816509803176e+18,Hey @UberEats totally unprofessional that I placed an order at 5:30 and watched you delay it till 7   To have it ca… https://t.co/R7T6w2J9eq
22456,1.2538166862869832e+18,@Uber_MEX está caído el sitema de uber eats?
23000,1.2538168229709332e+18,@ryandoyleshow &amp; @JayOnTheRushTO I'd take a cyclist over this! #ubereats https://t.co/y4q2yJFZZ6
25504,1.2538174497173996e+18,Fun fact; did my 400th @UberEats Delivery Today. I signed up 30 days ago. Whoa. Lol.
25554,1.2538174598256722e+18,new tempura veggie medley is #vegan $7.95 order 📞4809667660 delivery @postmates @ubereats @doordash #aztakeoutweek… https://t.co/BRcdqYLkSM
2033,1.2538190753289585e+18,"Yo, the @Uber app is crashing now. I can't order anything 😩"
10072,1.2538209655757742e+18,@yusufsoylemez49 @SFPD @SFPDMission @SheriffSF @UberEats @Uber @KPIXtv @KTVU @AmberKTVU @CHPSanFrancisco @CHP_HQ… https://t.co/dQYOAg3KbM
11450,1.253821290860798e+18,@yusufsoylemez49 @BettyKPIX @AmberKTVU @KTVU @KPIXtv @UberEats @Uber @CHPSanFrancisco @SFPDMission @SheriffSF Where… https://t.co/O0msuM5Qmm
23935,1.2538242585617695e+18,"@UberEats spent $100 trying to support small businesses and restaurants, would be nice to get support back by actua… https://t.co/8FruVzsev6"
24133,1.2538243079915889e+18,There’s only 4 restaurants delivering right now on @UberEats in Toronto... https://t.co/cZ5zbw6fOX
2920,1.2538327051686175e+18,"@UberEv_ Thanks, Ev!!"
10595,1.2538343022379254e+18,Unbelievable! @UberEats accepted an order and more than an hour later they simply can’t get anyone to delivery it.… https://t.co/WVH4WXVE3a
2026,1.253838831679406e+18,"@Uber_Support completed an UberEats delivery and did not get paid for it, nor does it show in my app history. Help with this please?"
10435,1.2538405329142743e+18,@Uber_Support just showed up. Appeared to be a technical issue but it's there now.
18020,1.2538421017180242e+18,@uberlyftdrivers 😝
22504,1.253843032857645e+18,Claypool a good fit for Pittsburgh @UberSmitty
26765,1.2538439008187433e+18,@UberEats Don’t forget to tip your delivery driver at least enough to pay for a can of Glade or FeBreeze to de-stink the car.
12134,1.2538468626642698e+18,"@Aidan51540045 @Uber_Support Resolved quickly, app and web site just took some time to update. I got an error messa… https://t.co/RG7lcG7LNQ"
14598,1.253847218550788e+18,@UberFacts Hmm you could see the resemblance in the animation
20055,1.2538481023663145e+18,laying in bed crying because @UberEats forgot my milkshake and it was the only reason I put in an order... I have o… https://t.co/REDQMeYmTL
24823,1.253848968636883e+18,This is getting ridiculous @UberEats https://t.co/fIrN5c3UST
2542,1.2538503770296402e+18,"If you’re able, take a walk or ride to your next meal. Literally @SkipTheDishes delete @UberEats don’t download… https://t.co/rjOgg4NK9c"
4918,1.2538508441534915e+18,@UberFacts So true 😀
16895,1.2538532248110694e+18,Mayor of San Francisco institutes price caps on @UberEats - basic economic effects take shape. Leftist SF commissio… https://t.co/aiKELVPyqY
24051,1.2538546362404045e+18,@UberEats @Uber_Canada are you going to tell us couriers/drivers what happened with the food delivery app tonight??
2364,1.2538562921013944e+18,@Uber_Support I’ve been trying to cancel an order for 25min now. Can you help please?
6837,1.2538572136067604e+18,"I am switching back to @foodora_ca because @UberEats sucks! Over an hour waiting for an order, the food is ""being p… https://t.co/2YWomgssVr"
14407,1.2538586795284193e+18,Love how my @UberEats driver accused me of sending him the wrong address and canceled my order and now I can’t get a refund. Thanks Uber
29712,1.2538681214605517e+18,@uberg00ber Omg same 🤭😬
19300,1.2541242461560873e+18,"Clever, cheap social distancing solution in our @Uber -- shower curtain in the car! Love the innovations folks are… https://t.co/Mh1YaD9tzU"
331,1.2541268870115287e+18,@UberFrood @nrXic @HelenKennedy @realDonaldTrump I didn't to imply there were 27 million test kits. I have now way… https://t.co/YqkGcuiAJ8
14337,1.2541304748150415e+18,I don’t understand how @UberEats says they have to catch up on orders but orders have been paused for 3 hours... yo… https://t.co/yOVt3abAFg
15995,1.2541308924879544e+18,"@TheMaryDang @UberEats Yeah but each trip takes what, like 15 mins? 3 hours is A LONG time. And personally if I kne… https://t.co/X6TZ0vPn5x"
17122,1.2541311798312305e+18,My @Uber driver told me earlier today that at least 2 Seattle-area drivers have died of #COVID19. He says he wishes… https://t.co/cYLWwJFrF8
18405,1.2541315216420086e+18,@TheMaryDang @UberEats Time to switch to DoorDash
26782,1.2541337359660646e+18,"@Uber_Support can a real person please god damn talk to me, i need to talk to someone on the phone. I did not make… https://t.co/7YAyRpLze3"
553,1.2541347231416566e+18,@Uber y’all need to launch @UberEats in Nigeria
9749,1.2541371305086034e+18,@DriversAmerican @uberlyftdrivers @businessinsider #Uber be like: https://t.co/SKVkWzT7nq
10724,1.2541373763952804e+18,"@sherinzy Ordered lunch through @fold_app / @UberEats 

#stackingsats https://t.co/dzyBq6UQ7N"
20174,1.2541398560384573e+18,@DrMarconaut @jespow @MattHaneySF @UberEats Also the part where the final solution is to ban plastic straws
21127,1.2541400997444485e+18,What’s for lunch? @UberEats
26372,1.254141519935746e+18,@UberEats almost all your Toronto restraunts are coming up as not available even though they are open and counting… https://t.co/mZBxqnaOh3
1348,1.2541428715837604e+18,@ElissaVoccola @UberEats @METrumpVictory @NHTrumpVictory @joe_turcotte @SebRougemont @AndrewIversonWI I think we ne… https://t.co/vzNy3oSGgn
2207,1.2541431046235546e+18,@UberFacts Is this a fact or UberOpinion? https://t.co/sRS0F16tp2
8206,1.2541447331249275e+18,"@RandyLerman Hello @RandyLerman! Yes, we're doing both carry-out AND delivery. Order using @UberEats @Grubhub… https://t.co/N2FRGr0CSU"
10870,1.2541454717627556e+18,@DoorDash @DoorDash_Help why can’t you guys have an hour or two of free delivery like @UberEats
12708,1.2541459729947034e+18,"@HattieBs hot chicken heaven. super grateful to live in Nashville right now. 🐓
Thank you @UberEats https://t.co/tzXPBCzxn6"
22275,1.2541485732996956e+18,@Uber_Support Your automated replies are so helpful.
23400,1.254148895531303e+18,@UberEats restaurant called me to tell me they’re out of soup. You need to cancel the order on their end because I don’t want to be charged
2403,1.2541513650913526e+18,Thank you @Progressive for the $50 @UberEats . We had @ChickfilA for lunch!
